running on Julia 1.8.5 (8 Threads)
simulation_pattern: 10800
file_name: data/20230324_103925/7.csv
file_name: data/20230324_103925/25.csv
file_name: data/20230324_103925/1.csv
file_name: data/20230324_103925/19.csv
file_name: data/20230324_103925/37.csv
file_name: data/20230324_103925/13.csv
file_name: data/20230324_103925/43.csv
file_name: data/20230324_103925/31.csv
11:55:05 data/20230324_103925/31.csv 9.25925925925926%
11:55:47 data/20230324_103925/37.csv 8.333333333333332%
11:55:57 data/20230324_103925/7.csv 10.185185185185185%
11:56:34 data/20230324_103925/19.csv 9.25925925925926%
11:57:09 data/20230324_103925/25.csv 9.25925925925926%
11:57:52 data/20230324_103925/13.csv 9.25925925925926%
11:57:53 data/20230324_103925/1.csv 10.185185185185185%
11:59:13 data/20230324_103925/31.csv 10.185185185185185%
12:00:27 data/20230324_103925/7.csv 11.11111111111111%
12:00:59 data/20230324_103925/37.csv 9.25925925925926%
12:01:15 data/20230324_103925/25.csv 10.185185185185185%
12:01:48 data/20230324_103925/13.csv 10.185185185185185%
12:02:32 data/20230324_103925/43.csv 7.4074074074074066%
12:02:37 data/20230324_103925/1.csv 11.11111111111111%
12:03:11 data/20230324_103925/31.csv 11.11111111111111%
