scale_free_4,1,1,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,2,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,3,5.0,0.0,1.0,Group,IM,6,0.0
scale_free_4,1,4,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,5,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,6,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,7,5.0,0.0,1.0,Group,IM,6,0.2561548684513154
scale_free_4,1,8,5.0,0.0,1.0,Group,IM,6,0.270639953600464
scale_free_4,1,9,5.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,10,5.0,0.0,1.0,Group,IM,6,0.2786635133648663
scale_free_4,1,1,6.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,2,6.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,3,6.0,0.0,1.0,Group,IM,6,0.3857533724662753
scale_free_4,1,4,6.0,0.0,1.0,Group,IM,6,0.4481384886151138
scale_free_4,1,5,6.0,0.0,1.0,Group,IM,6,0.4756836831631683
scale_free_4,1,6,6.0,0.0,1.0,Group,IM,6,0.4675434945650544
scale_free_4,1,7,6.0,0.0,1.0,Group,IM,6,1.0
scale_free_4,1,8,6.0,0.0,1.0,Group,IM,6,0.4664776852231477
scale_free_4,1,9,6.0,0.0,1.0,Group,IM,6,0.4686166038339617
scale_free_4,1,10,6.0,0.0,1.0,Group,IM,6,0.4783118968810312
scale_free_4,1,1,5.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,2,5.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,3,5.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,4,5.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,5,5.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,6,5.0,0.0,1.0,Group,IM,7,0.2651726682733172
scale_free_4,1,7,5.0,0.0,1.0,Group,IM,7,0.2544371956280437
scale_free_4,1,8,5.0,0.0,1.0,Group,IM,7,0.2683554164458355
scale_free_4,1,9,5.0,0.0,1.0,Group,IM,7,0.2665762142378576
scale_free_4,1,10,5.0,0.0,1.0,Group,IM,7,0.266710472895271
scale_free_4,1,1,6.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,2,6.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,3,6.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,4,6.0,0.0,1.0,Group,IM,7,0.4223421665783342
scale_free_4,1,5,6.0,0.0,1.0,Group,IM,7,0.467469355306447
scale_free_4,1,6,6.0,0.0,1.0,Group,IM,7,0.4719386606133938
scale_free_4,1,7,6.0,0.0,1.0,Group,IM,7,0.4661652883471166
scale_free_4,1,8,6.0,0.0,1.0,Group,IM,7,0.4741876381236187
scale_free_4,1,9,6.0,0.0,1.0,Group,IM,7,1.0
scale_free_4,1,10,6.0,0.0,1.0,Group,IM,7,0.4806428635713642
scale_free_4,1,1,5.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,2,5.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,3,5.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,4,5.0,0.0,1.0,Group,IM,5,0.0
scale_free_4,1,5,5.0,0.0,1.0,Group,IM,5,0.2684526954730453
scale_free_4,1,6,5.0,0.0,1.0,Group,IM,5,0.2620344896551034
scale_free_4,1,7,5.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,8,5.0,0.0,1.0,Group,IM,5,0.2701883181168188
scale_free_4,1,9,5.0,0.0,1.0,Group,IM,5,0.2609146608533915
scale_free_4,1,10,5.0,0.0,1.0,Group,IM,5,0.4845857641423586
scale_free_4,1,1,6.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,2,6.0,0.0,1.0,Group,IM,5,0.4646078039219607
scale_free_4,1,3,6.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,4,6.0,0.0,1.0,Group,IM,5,0.4276836131638683
scale_free_4,1,5,6.0,0.0,1.0,Group,IM,5,0.4739250207497925
scale_free_4,1,6,6.0,0.0,1.0,Group,IM,5,0.4853022069779302
scale_free_4,1,7,6.0,0.0,1.0,Group,IM,5,0.4809993100069
scale_free_4,1,8,6.0,0.0,1.0,Group,IM,5,1.0
scale_free_4,1,9,6.0,0.0,1.0,Group,IM,5,0.4639940200597995
scale_free_4,1,10,6.0,0.0,1.0,Group,IM,5,0.4709120508794913
scale_free_4,1,1,5.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,2,5.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,3,5.0,0.0,1.0,Group,IM,4,0.0
scale_free_4,1,4,5.0,0.0,1.0,Group,IM,4,0.2432023079769202
scale_free_4,1,5,5.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,6,5.0,0.0,1.0,Group,IM,4,0.2756871331286687
scale_free_4,1,7,5.0,0.0,1.0,Group,IM,4,0.2746936730632693
scale_free_4,1,8,5.0,0.0,1.0,Group,IM,4,0.2752076179238207
scale_free_4,1,9,5.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,10,5.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,1,6.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,2,6.0,0.0,1.0,Group,IM,4,1.0
scale_free_4,1,3,6.0,0.0,1.0,Group,IM,4,0.3892126978730212
scale_free_4,1,4,6.0,0.0,1.0,Group,IM,4,0.4357347126528734
scale_free_4,1,5,6.0,0.0,1.0,Group,IM,4,0.4755930040699593
scale_free_4,1,6,6.0,0.0,1.0,Group,IM,4,0.4762561474385256
scale_free_4,1,7,6.0,0.0,1.0,Group,IM,4,0.4951052589474106
scale_free_4,1,8,6.0,0.0,1.0,Group,IM,4,0.500620593794062
scale_free_4,1,9,6.0,0.0,1.0,Group,IM,4,0.4732383576164239
scale_free_4,1,10,6.0,0.0,1.0,Group,IM,4,0.4797420125798741
scale_free_4,1,1,5.0,0.0,1.0,Group,IM,1,1.0
scale_free_4,1,2,5.0,0.0,1.0,Group,IM,1,1.0
scale_free_4,1,3,5.0,0.0,1.0,Group,IM,1,0.0
scale_free_4,1,4,5.0,0.0,1.0,Group,IM,1,1.0
scale_free_4,1,5,5.0,0.0,1.0,Group,IM,1,0.267489845101549
scale_free_4,1,6,5.0,0.0,1.0,Group,IM,1,0.257140728592714
scale_free_4,1,7,5.0,0.0,1.0,Group,IM,1,0.2727785622143778
scale_free_4,1,8,5.0,0.0,1.0,Group,IM,1,0.2810005899941
scale_free_4,1,9,5.0,0.0,1.0,Group,IM,1,1.0
scale_free_4,1,10,5.0,0.0,1.0,Group,IM,1,0.2663068969310307
scale_free_4,1,1,6.0,0.0,1.0,Group,IM,1,1.0
scale_free_4,1,2,6.0,0.0,1.0,Group,IM,1,0.4616134638653614
scale_free_4,1,3,6.0,0.0,1.0,Group,IM,1,0.4522105478945212
scale_free_4,1,4,6.0,0.0,1.0,Group,IM,1,0.4485562044379556
scale_free_4,1,5,6.0,0.0,1.0,Group,IM,1,0.4575376546234539
scale_free_4,1,6,6.0,0.0,1.0,Group,IM,1,0.5023351766482336
scale_free_4,1,7,6.0,0.0,1.0,Group,IM,1,0.5103418565814343
scale_free_4,1,8,6.0,0.0,1.0,Group,IM,1,0.483439495605044
scale_free_4,1,9,6.0,0.0,1.0,Group,IM,1,0.4758020019799803
