0.5,0.5,1.0,0.0046,0.006100000000000001
0.5,0.75,0.0,0.0046,0.0053
0.5,0.75,0.25,0.005,0.004600000000000001
0.5,0.75,0.5,0.004,0.0054
0.5,0.75,0.75,0.0052,0.005100000000000001
0.5,0.75,1.0,0.0054,0.0047
0.5,1.0,0.0,0.0052,0.0046
0.5,1.0,0.25,0.005600000000000001,0.0054
0.5,1.0,0.5,0.0052,0.0051
0.5,1.0,0.75,0.0051,0.0052
0.5,1.0,1.0,0.0053,0.006500000000000001
0.75,0.0,0.0,0.8721,0.635
0.75,0.0,0.25,0.135,0.06749999999999999
0.75,0.0,0.5,0.2909,0.1217
0.75,0.0,0.75,0.40589999999999987,0.1685
0.75,0.0,1.0,0.4699000000000001,0.19119999999999998
0.75,0.25,0.0,0.006400000000000001,0.0046
0.75,0.25,0.25,0.005,0.0052
0.75,0.25,0.5,0.0038000000000000004,0.0045000000000000005
0.75,0.25,0.75,0.004200000000000001,0.0044
0.75,0.25,1.0,0.004200000000000001,0.004300000000000001
0.75,0.5,0.0,0.0044,0.0049
0.75,0.5,0.25,0.0055000000000000005,0.005900000000000001
0.75,0.5,0.5,0.005600000000000001,0.0047
0.75,0.5,0.75,0.005299999999999999,0.0053
0.75,0.5,1.0,0.0037,0.0041
0.75,0.75,0.0,0.0040999999999999995,0.004200000000000001
0.75,0.75,0.25,0.0053,0.0044
0.75,0.75,0.5,0.0058000000000000005,0.0044
0.75,0.75,0.75,0.005,0.0039000000000000003
0.75,0.75,1.0,0.005,0.0051
0.75,1.0,0.0,0.0044,0.0044
0.75,1.0,0.25,0.0055000000000000005,0.0051
0.75,1.0,0.5,0.0045000000000000005,0.0053
0.75,1.0,0.75,0.004900000000000001,0.005600000000000001
0.75,1.0,1.0,0.0045000000000000005,0.0055000000000000005
1.0,0.0,0.0,0.49149999999999994,0.4040999999999999
1.0,0.0,0.25,0.0045,0.004699999999999999
1.0,0.0,0.5,0.005900000000000001,0.0055000000000000005
1.0,0.0,0.75,0.005600000000000001,0.006000000000000001
1.0,0.0,1.0,0.006100000000000001,0.005
1.0,0.25,0.0,0.004900000000000001,0.0038
1.0,0.25,0.25,0.0058000000000000005,0.0054
1.0,0.25,0.5,0.0063999999999999994,0.0052
1.0,0.25,0.75,0.0045000000000000005,0.0054
1.0,0.25,1.0,0.0048000000000000004,0.0055000000000000005
1.0,0.5,0.0,0.0047,0.0047
1.0,0.5,0.25,0.004700000000000001,0.0048000000000000004
1.0,0.5,0.5,0.004700000000000001,0.004300000000000001
1.0,0.5,0.75,0.0053,0.0054
1.0,0.5,1.0,0.006200000000000001,0.004300000000000001
1.0,0.75,0.0,0.006000000000000001,0.0055000000000000005
1.0,0.75,0.25,0.0059,0.0064
1.0,0.75,0.5,0.0064,0.004900000000000001
1.0,0.75,0.75,0.0062,0.0057
1.0,0.75,1.0,0.0054,0.0051
1.0,1.0,0.0,0.0058000000000000005,0.004900000000000001
1.0,1.0,0.25,0.006,0.0058000000000000005
1.0,1.0,0.5,0.004900000000000001,0.0045000000000000005
1.0,1.0,0.75,0.0052,0.0044
1.0,1.0,1.0,0.0042,0.0041
