0.0,0.0,0.0,0.5885,0.22150000000000006
0.0,0.0,0.25,0.6955,0.27020000000000005
0.0,0.0,0.5,0.6783999999999998,0.2536000000000001
0.0,0.0,0.75,0.611,0.23989999999999995
0.0,0.0,1.0,0.5995000000000001,0.22039999999999998
0.0,0.25,0.0,0.005400000000000003,0.005800000000000003
0.0,0.25,0.25,0.005700000000000003,0.005300000000000003
0.0,0.25,0.5,0.005100000000000002,0.005900000000000002
0.0,0.25,0.75,0.004100000000000002,0.0049000000000000024
0.0,0.25,1.0,0.005200000000000002,0.0046000000000000025
0.0,0.5,0.0,0.005700000000000003,0.005100000000000002
0.0,0.5,0.25,0.006200000000000003,0.004600000000000002
0.0,0.5,0.5,0.004700000000000002,0.005300000000000002
0.0,0.5,0.75,0.005200000000000002,0.005900000000000003
0.0,0.5,1.0,0.0049000000000000024,0.0049000000000000024
0.0,0.75,0.0,0.005300000000000003,0.005100000000000002
0.0,0.75,0.25,0.0049000000000000024,0.004600000000000002
0.0,0.75,0.5,0.0056000000000000025,0.005000000000000001
0.0,0.75,0.75,0.006500000000000003,0.005500000000000002
0.0,0.75,1.0,0.005200000000000002,0.004800000000000002
0.0,1.0,0.0,0.0049000000000000024,0.005200000000000002
0.0,1.0,0.25,0.004600000000000002,0.005000000000000002
0.0,1.0,0.5,0.003900000000000002,0.0038000000000000013
0.0,1.0,0.75,0.004800000000000002,0.004700000000000003
0.0,1.0,1.0,0.004600000000000002,0.004300000000000002
0.25,0.0,0.0,0.33600000000000013,0.13409999999999989
0.25,0.0,0.25,0.24140000000000003,0.09769999999999993
0.25,0.0,0.5,0.3144000000000001,0.13219999999999996
0.25,0.0,0.75,0.40480000000000005,0.14369999999999994
0.25,0.0,1.0,0.28100000000000014,0.10849999999999996
0.25,0.25,0.0,0.004400000000000002,0.0049000000000000024
0.25,0.25,0.25,0.0049000000000000024,0.005400000000000003
0.25,0.25,0.5,0.005400000000000003,0.004300000000000002
0.25,0.25,0.75,0.004400000000000002,0.005100000000000002
0.25,0.25,1.0,0.004300000000000002,0.004700000000000002
0.25,0.5,0.0,0.005800000000000004,0.0046000000000000025
0.25,0.5,0.25,0.006200000000000002,0.006200000000000003
0.25,0.5,0.5,0.005400000000000001,0.004600000000000002
0.25,0.5,0.75,0.0056000000000000025,0.005400000000000003
0.25,0.5,1.0,0.004400000000000002,0.004600000000000002
0.25,0.75,0.0,0.003900000000000001,0.005000000000000001
0.25,0.75,0.25,0.005200000000000002,0.005200000000000002
0.25,0.75,0.5,0.005200000000000002,0.006000000000000003
0.25,0.75,0.75,0.005000000000000002,0.005000000000000002
0.25,0.75,1.0,0.005500000000000001,0.004400000000000002
0.25,1.0,0.0,0.004600000000000003,0.004300000000000002
0.25,1.0,0.25,0.005400000000000003,0.006200000000000003
0.25,1.0,0.5,0.004800000000000002,0.006000000000000003
0.25,1.0,0.75,0.003700000000000001,0.004400000000000002
0.25,1.0,1.0,0.004300000000000002,0.0049000000000000024
0.5,0.0,0.0,0.25240000000000007,0.10519999999999997
0.5,0.0,0.25,0.27460000000000007,0.11119999999999995
0.5,0.0,0.5,0.28420000000000006,0.11669999999999994
0.5,0.0,0.75,0.19729999999999998,0.08179999999999996
0.5,0.0,1.0,0.25090000000000007,0.10659999999999994
0.5,0.25,0.0,0.004700000000000003,0.004400000000000002
0.5,0.25,0.25,0.005400000000000003,0.004400000000000001
0.5,0.25,0.5,0.005400000000000003,0.006400000000000004
0.5,0.25,0.75,0.005900000000000002,0.0056000000000000025
0.5,0.25,1.0,0.005400000000000003,0.004300000000000002
0.5,0.5,0.0,0.004500000000000002,0.0046000000000000025
0.5,0.5,0.25,0.004700000000000001,0.0049000000000000024
0.5,0.5,0.5,0.005500000000000002,0.005800000000000003
0.5,0.5,0.75,0.006100000000000003,0.007100000000000004
0.5,0.5,1.0,0.005800000000000003,0.006400000000000004
0.5,0.75,0.0,0.006000000000000003,0.006000000000000003
0.5,0.75,0.25,0.0049000000000000024,0.0042000000000000015
0.5,0.75,0.5,0.005400000000000003,0.004700000000000002
0.5,0.75,0.75,0.004800000000000002,0.0056000000000000025
0.5,0.75,1.0,0.004400000000000002,0.005300000000000003
0.5,1.0,0.0,0.005000000000000002,0.005000000000000002
0.5,1.0,0.25,0.006200000000000003,0.006500000000000003
0.5,1.0,0.5,0.004400000000000002,0.004500000000000001
0.5,1.0,0.75,0.003900000000000002,0.005000000000000002
0.5,1.0,1.0,0.0039000000000000024,0.004400000000000002
0.75,0.0,0.0,0.38079999999999997,0.15059999999999996
