0.0,0.0,0.0,0.9785,0.5317000000000001
0.0,0.0,0.25,0.9883000000000002,0.5323
0.0,0.0,0.5,0.993,0.4871999999999999
0.0,0.0,0.75,0.9942,0.45669999999999994
0.0,0.0,1.0,0.9945999999999999,0.43660000000000004
0.0,0.25,0.0,0.9168,0.0132
0.0,0.25,0.25,0.9769,0.0106
0.0,0.25,0.5,0.9897000000000001,0.009899999999999999
0.0,0.25,0.75,0.9922,0.011099999999999999
0.0,0.25,1.0,0.9939,0.0088
0.0,0.5,0.0,0.9253999999999999,0.014100000000000001
0.0,0.5,0.25,0.9772,0.011000000000000001
0.0,0.5,0.5,0.9892,0.009000000000000001
0.0,0.5,0.75,0.9941,0.0109
0.0,0.5,1.0,0.9944000000000002,0.0095
0.0,0.75,0.0,0.9174000000000001,0.010700000000000001
0.0,0.75,0.25,0.9762,0.0095
0.0,0.75,0.5,0.9904999999999999,0.0105
0.0,0.75,0.75,0.9928999999999999,0.0101
0.0,0.75,1.0,0.9945000000000002,0.008
0.0,1.0,0.0,0.9214000000000001,0.020099999999999996
0.0,1.0,0.25,0.9709,0.017700000000000004
0.0,1.0,0.5,0.986,0.0119
0.0,1.0,0.75,0.9910000000000001,0.0102
0.0,1.0,1.0,0.9944,0.0077
0.25,0.0,0.0,0.9837000000000002,0.7716
0.25,0.0,0.25,0.9893,0.6111
0.25,0.0,0.5,0.9795,0.5392
0.25,0.0,0.75,0.9118999999999999,0.46049999999999996
0.25,0.0,1.0,0.7071,0.33760000000000007
0.25,0.25,0.0,0.7605000000000001,0.0131
0.25,0.25,0.25,0.8749999999999999,0.01
0.25,0.25,0.5,0.8477000000000001,0.008400000000000001
0.25,0.25,0.75,0.6332000000000001,0.006100000000000001
0.25,0.25,1.0,0.5733,0.0055000000000000005
0.25,0.5,0.0,0.7818999999999999,0.011600000000000001
0.25,0.5,0.25,0.8231000000000002,0.0108
0.25,0.5,0.5,0.7585999999999998,0.008599999999999998
0.25,0.5,0.75,0.6192,0.006599999999999999
0.25,0.5,1.0,0.5365000000000001,0.006900000000000001
0.25,0.75,0.0,0.7328,0.0109
0.25,0.75,0.25,0.8116,0.009600000000000001
0.25,0.75,0.5,0.7583,0.010099999999999998
0.25,0.75,0.75,0.6247,0.0069
0.25,0.75,1.0,0.524,0.0060999999999999995
0.25,1.0,0.0,0.7692,0.015300000000000001
0.25,1.0,0.25,0.8858000000000001,0.016700000000000003
0.25,1.0,0.5,0.8502000000000001,0.0128
0.25,1.0,0.75,0.681,0.0093
0.25,1.0,1.0,0.5423,0.007000000000000002
0.5,0.0,0.0,0.9815,0.7763000000000001
0.5,0.0,0.25,0.9882000000000001,0.7018
0.5,0.0,0.5,0.6846,0.4246999999999999
0.5,0.0,0.75,0.3888999999999999,0.2228
0.5,0.0,1.0,0.2817,0.1512
0.5,0.25,0.0,0.05779999999999999,0.014800000000000002
0.5,0.25,0.25,0.006900000000000001,0.008
0.5,0.25,0.5,0.0072,0.009000000000000001
0.5,0.25,0.75,0.0053,0.0045000000000000005
0.5,0.25,1.0,0.0045000000000000005,0.004900000000000001
0.5,0.5,0.0,0.023299999999999998,0.0103
0.5,0.5,0.25,0.008,0.006300000000000001
0.5,0.5,0.5,0.0057,0.005600000000000001
0.5,0.5,0.75,0.0055000000000000005,0.0051
0.5,0.5,1.0,0.0062,0.0054
0.5,0.75,0.0,0.0377,0.010700000000000001
0.5,0.75,0.25,0.008,0.0091
0.5,0.75,0.5,0.0072,0.0074
0.5,0.75,0.75,0.0066,0.006700000000000001
0.5,0.75,1.0,0.0052,0.004200000000000001
0.5,1.0,0.0,0.06849999999999999,0.0109
0.5,1.0,0.25,0.0072,0.0072
0.5,1.0,0.5,0.0076,0.008
0.5,1.0,0.75,0.006000000000000001,0.0054
0.5,1.0,1.0,0.004300000000000001,0.0041
0.75,0.0,0.0,0.9841,0.7765
0.75,0.0,0.25,0.5359999999999999,0.3983
0.75,0.0,0.5,0.1543,0.1008
0.75,0.0,0.75,0.1824,0.10999999999999999
0.75,0.0,1.0,0.1725,0.09180000000000002
0.75,0.25,0.0,0.010700000000000003,0.0096
0.75,0.25,0.25,0.0078000000000000005,0.0073
0.75,0.25,0.5,0.0058000000000000005,0.0074
0.75,0.25,0.75,0.0068000000000000005,0.0054
0.75,0.25,1.0,0.0039000000000000003,0.0042
0.75,0.5,0.0,0.0396,0.0105
0.75,0.5,0.25,0.0072,0.0083
0.75,0.5,0.5,0.009300000000000001,0.008
0.75,0.5,0.75,0.0079,0.006400000000000001
0.75,0.5,1.0,0.0048000000000000004,0.0057
0.75,0.75,0.0,0.0355,0.009300000000000001
0.75,0.75,0.25,0.006600000000000002,0.006900000000000002
0.75,0.75,0.5,0.005900000000000001,0.006000000000000001
0.75,0.75,0.75,0.0052,0.004800000000000001
